I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
2.229705047607421875e+02,1.890248107910156250e+02,8.310057640075683594e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.217070770263671875e+02,1.847433471679687500e+02,1.022654151916503906e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.204666137695312500e+02,1.805708312988281250e+02,1.203640460968017578e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.192792358398437500e+02,1.766500701904296875e+02,1.359990692138671875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.194649353027343750e+02,1.724422454833984375e+02,1.428352165222167969e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.207364349365234375e+02,1.680074310302734375e+02,1.427135944366455078e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.223325958251953125e+02,1.644110107421875000e+02,1.265875625610351562e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.240952911376953125e+02,1.610851287841796875e+02,1.064491271972656250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.270683898925781250e+02,1.588027648925781250e+02,8.142301559448242188e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.297533111572265625e+02,1.570360107421875000e+02,5.821554660797119141e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.318465270996093750e+02,1.563279876708984375e+02,3.874222278594970703e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.337075805664062500e+02,1.558507232666015625e+02,2.229806184768676758e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.354031677246093750e+02,1.555379333496093750e+02,8.012679815292358398e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.356104736328125000e+02,1.552918090820312500e+02,-8.717728257179260254e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.354520874023437500e+02,1.550802307128906250e+02,-2.634716510772705078e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.345202789306640625e+02,1.550731048583984375e+02,-4.803626537322998047e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.332793273925781250e+02,1.550988159179687500e+02,-7.160164356231689453e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.314716949462890625e+02,1.551846771240234375e+02,-9.860624313354492188e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.297000427246093750e+02,1.551659088134765625e+02,-1.256397438049316406e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.279514617919921875e+02,1.550800323486328125e+02,-1.526917934417724609e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.273331909179687500e+02,1.544796905517578125e+02,-1.803087806701660156e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.270387573242187500e+02,1.538596038818359375e+02,-2.078522682189941406e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.278123626708984375e+02,1.536715393066406250e+02,-2.342369270324707031e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.284479827880859375e+02,1.530784606933593750e+02,-2.568363189697265625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.288569793701171875e+02,1.518201751708984375e+02,-2.732188224792480469e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.293854522705078125e+02,1.489558105468750000e+02,-2.811466979980468750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.299826507568359375e+02,1.451674957275390625e+02,-2.842108154296875000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.302750396728515625e+02,1.402315216064453125e+02,-2.853690147399902344e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.303287963867187500e+02,1.351420593261718750e+02,-2.864078330993652344e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.292187805175781250e+02,1.299756317138671875e+02,-2.881015396118164062e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.270532531738281250e+02,1.251128463745117188e+02,-2.894789695739746094e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.233300018310546875e+02,1.206982040405273438e+02,-2.903896141052246094e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.188709106445312500e+02,1.182181854248046875e+02,-2.900174140930175781e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.140332183837890625e+02,1.167335815429687500e+02,-2.889851760864257812e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.093639373779296875e+02,1.182768173217773438e+02,-2.927546119689941406e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.047537689208984375e+02,1.206752471923828125e+02,-3.009942245483398438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.003530883789062500e+02,1.258453903198242188e+02,-3.285149383544921875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.958872528076171875e+02,1.312947692871093750e+02,-3.516773986816406250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.913348541259765625e+02,1.371152648925781250e+02,-3.690476608276367188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.871802215576171875e+02,1.416134185791015625e+02,-3.934943771362304688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.832078704833984375e+02,1.455055694580078125e+02,-4.211841583251953125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.787644958496093750e+02,1.472481994628906250e+02,-4.368045425415039062e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.744932250976562500e+02,1.485048522949218750e+02,-4.535828781127929688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.710340118408203125e+02,1.483323669433593750e+02,-4.780335617065429688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.680133819580078125e+02,1.473570709228515625e+02,-5.083543014526367188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.655184631347656250e+02,1.454195251464843750e+02,-5.457110595703125000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.638108978271484375e+02,1.421056976318359375e+02,-5.904238891601562500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.624230346679687500e+02,1.382329864501953125e+02,-6.381238937377929688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.623555297851562500e+02,1.336209564208984375e+02,-6.792888641357421875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.625159301757812500e+02,1.288820037841796875e+02,-7.156815338134765625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.633127441406250000e+02,1.237891311645507812e+02,-7.362938690185546875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.637185821533203125e+02,1.198006515502929688e+02,-7.364794921875000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.637013549804687500e+02,1.170072097778320312e+02,-7.145619964599609375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.635940704345703125e+02,1.158118286132812500e+02,-6.630603790283203125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.634546051025390625e+02,1.151877365112304688e+02,-6.009830474853515625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.632423553466796875e+02,1.168324432373046875e+02,-5.260660552978515625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.627349700927734375e+02,1.188159179687500000e+02,-4.528061676025390625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.613407897949218750e+02,1.217710266113281250e+02,-3.848052597045898438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.604146881103515625e+02,1.248021163940429688e+02,-3.299445343017578125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.599460144042968750e+02,1.279074630737304688e+02,-2.879248619079589844e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.593287048339843750e+02,1.300555572509765625e+02,-2.592926216125488281e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.586649932861328125e+02,1.318623352050781250e+02,-2.349196434020996094e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.580007324218750000e+02,1.314116210937500000e+02,-2.148293304443359375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.574147033691406250e+02,1.305444946289062500e+02,-1.978134346008300781e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.570350494384765625e+02,1.285787811279296875e+02,-1.889088058471679688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.567736206054687500e+02,1.264386978149414062e+02,-1.836046981811523438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.566164703369140625e+02,1.241447601318359375e+02,-1.814779090881347656e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.563613281250000000e+02,1.217772293090820312e+02,-1.835351562500000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.560696868896484375e+02,1.194116668701171875e+02,-1.866538810729980469e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.555597839355468750e+02,1.175203933715820312e+02,-1.883149719238281250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.548996887207031250e+02,1.159600524902343750e+02,-1.878524017333984375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.538896484375000000e+02,1.151707458496093750e+02,-1.824419975280761719e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.533921813964843750e+02,1.147154769897460938e+02,-1.639983367919921875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.533028869628906250e+02,1.145262222290039062e+02,-1.351754474639892578e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.540151519775390625e+02,1.149671554565429688e+02,-1.157364082336425781e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.548831024169921875e+02,1.156461563110351562e+02,-9.772401809692382812e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.553672332763671875e+02,1.175743560791015625e+02,-6.990964412689208984e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.557852478027343750e+02,1.196633071899414062e+02,-4.390230178833007812e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.560664825439453125e+02,1.220849380493164062e+02,-2.163478374481201172e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.561751251220703125e+02,1.245813446044921875e+02,-1.082955241203308105e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.561599121093750000e+02,1.271314086914062500e+02,-8.251895308494567871e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.561334533691406250e+02,1.285877380371093750e+02,-1.364076614379882812e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.561032104492187500e+02,1.297036132812500000e+02,-2.110764741897583008e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.560576629638671875e+02,1.295812530517578125e+02,-3.376160144805908203e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.560316925048828125e+02,1.291970367431640625e+02,-4.346189498901367188e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.560419006347656250e+02,1.283291168212890625e+02,-4.770658016204833984e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.562882995605468750e+02,1.276773834228515625e+02,-5.007867336273193359e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.566872406005859375e+02,1.271652603149414062e+02,-5.124143600463867188e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.576707916259765625e+02,1.273810882568359375e+02,-4.957494258880615234e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.589655303955078125e+02,1.277789459228515625e+02,-4.717422008514404297e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.618621215820312500e+02,1.286697082519531250e+02,-4.266257762908935547e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.642233734130859375e+02,1.296144409179687500e+02,-3.774420976638793945e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.656988220214843750e+02,1.306484680175781250e+02,-3.215285778045654297e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.668659973144531250e+02,1.311782073974609375e+02,-2.605261564254760742e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.678544921875000000e+02,1.314156494140625000e+02,-1.965741634368896484e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.674723815917968750e+02,1.316459808349609375e+02,-5.479344129562377930e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.668207550048828125e+02,1.318367156982421875e+02,8.771468997001647949e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.655883483886718750e+02,1.318006591796875000e+02,1.777992010116577148e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.644389190673828125e+02,1.317446441650390625e+02,2.403036832809448242e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.634128570556640625e+02,1.316589050292968750e+02,2.618088960647583008e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.618199768066406250e+02,1.323001251220703125e+02,2.433681249618530273e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.599331970214843750e+02,1.333182983398437500e+02,2.042138338088989258e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.589601898193359375e+02,1.355206146240234375e+02,1.474470615386962891e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.580865020751953125e+02,1.381419982910156250e+02,9.689550995826721191e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.572820892333984375e+02,1.422582397460937500e+02,8.434834480285644531e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.566969757080078125e+02,1.484165954589843750e+02,1.058586478233337402e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.564054107666015625e+02,1.573083343505859375e+02,1.729548573493957520e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.575604095458984375e+02,1.676492919921875000e+02,2.747853994369506836e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.593837432861328125e+02,1.786598205566406250e+02,3.926635265350341797e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.689730224609375000e+02,1.885605926513671875e+02,4.047708511352539062e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.804718780517578125e+02,1.985338287353515625e+02,4.011598587036132812e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.977567749023437500e+02,2.090903625488281250e+02,3.607597112655639648e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.188329315185546875e+02,2.184291229248046875e+02,2.705792665481567383e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.444854278564453125e+02,2.262979431152343750e+02,1.203098654747009277e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.758293762207031250e+02,2.326288757324218750e+02,-1.760669797658920288e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.095042114257812500e+02,2.383299865722656250e+02,-1.504643082618713379e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.404362182617187500e+02,2.419388885498046875e+02,-9.289588928222656250e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.699038085937500000e+02,2.447429199218750000e+02,-5.949642881751060486e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.945844421386718750e+02,2.449885406494140625e+02,1.602484464645385742e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.175363464355468750e+02,2.422477569580078125e+02,4.993685722351074219e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.386045532226562500e+02,2.362528381347656250e+02,1.026913261413574219e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.539807434082031250e+02,2.211789703369140625e+02,1.807634925842285156e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.673038024902343750e+02,2.028302917480468750e+02,2.679677963256835938e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.582158508300781250e+02,1.795298767089843750e+02,3.604294967651367188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.474263916015625000e+02,1.527209320068359375e+02,4.529623794555664062e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.320665893554687500e+02,1.153852386474609375e+02,5.455711746215820312e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.151731872558593750e+02,7.405487823486328125e+01,6.428847503662109375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.967706298828125000e+02,2.879341316223144531e+01,7.448283386230468750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.747181396484375000e+02,-3.271635055541992188e+01,8.172253417968750000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.514910583496093750e+02,-9.929856872558593750e+01,8.785367584228515625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.268300170898437500e+02,-1.630622100830078125e+02,8.356361389160156250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.024037780761718750e+02,-2.268142395019531250e+02,7.555323791503906250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.786025695800781250e+02,-2.905353088378906250e+02,5.764104080200195312e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.559492950439453125e+02,-3.566394653320312500e+02,3.070231437683105469e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.343161621093750000e+02,-4.248613586425781250e+02,-4.258013248443603516e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.148485107421875000e+02,-4.884134521484375000e+02,-4.576350784301757812e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.956863861083984375e+02,-5.503545532226562500e+02,-9.012547302246093750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700650787353515625e+02,-6.046173706054687500e+02,-1.588326416015625000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.450367736816406250e+02,-6.576389770507812500e+02,-2.295986328125000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.214016418457031250e+02,-7.077446289062500000e+02,-3.052014160156250000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.827291107177734375e+01,-7.503212890625000000e+02,-3.810339660644531250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.555031585693359375e+01,-7.868596191406250000e+02,-4.570508422851562500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.257827758789062500e+01,-8.211549072265625000e+02,-5.322432250976562500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.982196235656738281e+01,-8.549802246093750000e+02,-6.067722167968750000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.083745384216308594e+01,-8.895184326171875000e+02,-6.748024902343750000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.468353748321533203e+00,-9.223585815429687500e+02,-7.436594238281250000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.435831069946289062e+01,-9.516561889648437500e+02,-8.142409667968750000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.996852111816406250e+01,-9.747607421875000000e+02,-8.703664550781250000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.465353012084960938e+01,-9.933879394531250000e+02,-9.160407714843750000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.182780838012695312e+01,-1.006198120117187500e+03,-9.445402221679687500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.729045104980468750e+01,-1.016904663085937500e+03,-9.686710205078125000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.035338592529296875e+01,-1.018177001953125000e+03,-9.828865966796875000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.194858551025390625e+01,-1.017366271972656250e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.081192016601562500e+01,-1.012678344726562500e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.733416748046875000e+01,-9.980435791015625000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.233343505859375000e+01,-9.769379272460937500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.368513488769531250e+01,-9.389201660156250000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.424267196655273438e+01,-8.966121215820312500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.322960281372070312e+01,-8.425025024414062500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.244860076904296875e+01,-7.839299926757812500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.205445480346679688e+01,-7.179179687500000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.946740627288818359e+00,-6.317443237304687500e+02,-9.714347534179687500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.993702411651611328e+00,-5.337967529296875000e+02,-9.502816162109375000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.703718376159667969e+01,-4.477726135253906250e+02,-9.136528320312500000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685280609130859375e+01,-3.662566223144531250e+02,-8.731838989257812500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.193072891235351562e+01,-3.025637207031250000e+02,-8.215316772460937500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.725439453125000000e+01,-2.343953094482421875e+02,-7.670457763671875000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.294602966308593750e+01,-1.595253601074218750e+02,-7.083167114257812500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.758737182617187500e+01,-1.012601776123046875e+02,-6.471701660156250000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.016798553466796875e+02,-5.167216110229492188e+01,-5.847603149414062500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150254058837890625e+02,-1.135289573669433594e+01,-5.323685302734375000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.279535598754882812e+02,2.713327407836914062e+01,-4.826294555664062500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.391848907470703125e+02,6.095768356323242188e+01,-4.412181396484375000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.479073181152343750e+02,8.974565887451171875e+01,-3.926790161132812500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.532475891113281250e+02,1.117441329956054688e+02,-3.345310668945312500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.577816467285156250e+02,1.300709075927734375e+02,-2.893248596191406250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.619402313232421875e+02,1.466876068115234375e+02,-2.501462554931640625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.680842590332031250e+02,1.577051086425781250e+02,-2.122489166259765625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.744445648193359375e+02,1.681006011962890625e+02,-1.757219085693359375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.811616821289062500e+02,1.774399414062500000e+02,-1.445067291259765625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.872380218505859375e+02,1.864220275878906250e+02,-1.183713378906250000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.925354461669921875e+02,1.949698181152343750e+02,-9.841095733642578125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.961493682861328125e+02,2.047274932861328125e+02,-7.819783020019531250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.990679779052734375e+02,2.149848785400390625e+02,-5.788031387329101562e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.989669952392578125e+02,2.203112030029296875e+02,-4.270391082763671875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.986454772949218750e+02,2.248343200683593750e+02,-2.805282974243164062e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.979420013427734375e+02,2.271668090820312500e+02,-1.458197593688964844e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
